URL,Material,TotalArea,RoomsNumber,FloorNumberCoeff,Distance,ApartmentAge,Price
https://blagovist.ua/object/83928266,4.0,64.0,3.0,0.6666666666666666,3692.313287723213,39.0,58000.0
https://blagovist.ua/object/420380918,1.0,55.0,2.0,0.6666666666666666,7006.077763156452,64.0,65000.0
https://blagovist.ua/object/420856747,1.0,92.0,2.0,0.8518518518518519,8104.85205694084,11.0,96000.0
https://blagovist.ua/object/419829056,1.0,70.0,2.0,0.12,8637.02254377542,6.0,70000.0
https://blagovist.ua/object/83927916,2.0,86.2,3.0,0.3125,12616.097262277057,26.0,79000.0
https://blagovist.ua/object/419794269,1.0,65.0,3.0,0.14285714285714285,2069.607266253986,44.0,95000.0
https://blagovist.ua/object/419967827,1.0,45.0,1.0,0.75,9061.669105673229,11.0,64500.0
https://blagovist.ua/object/285241310,7.0,60.0,2.0,0.4230769230769231,5324.519115703198,1.0,91000.0
https://blagovist.ua/object/50365953,1.0,75.6,2.0,0.8947368421052632,3165.1062435530785,1.0,125000.0
https://blagovist.ua/object/83927159,7.0,41.0,1.0,0.42857142857142855,7176.981317426256,1.0,60000.0
https://blagovist.ua/object/285228347,1.0,103.2,3.0,0.32,4276.253549131612,16.0,121000.0
https://blagovist.ua/object/419610436,1.0,59.0,3.0,0.2222222222222222,6700.808125890106,54.0,69000.0
https://blagovist.ua/object/419966026,4.0,65.0,2.0,0.5416666666666666,8769.066250666396,22.0,56200.0
https://blagovist.ua/object/167799257,1.0,74.2,2.0,0.4,10859.85677693752,1.0,63000.0
https://blagovist.ua/object/285229305,7.0,98.3,3.0,0.68,5324.519115703198,1.0,122000.0
https://blagovist.ua/object/420225347,1.0,103.0,4.0,0.1,9453.837541710842,25.0,70000.0
https://blagovist.ua/object/83928243,1.0,75.0,2.0,0.25,8404.841419065544,11.0,92000.0
https://blagovist.ua/object/285237253,1.0,83.0,3.0,0.7352941176470589,2642.4419884251174,1.0,118000.0
https://blagovist.ua/object/419970672,2.0,91.0,3.0,0.18181818181818182,8801.99694928073,22.0,94000.0
https://blagovist.ua/object/419948920,2.0,74.0,3.0,0.6363636363636364,9071.639079427725,26.0,59500.0
https://blagovist.ua/object/251684869,4.0,46.0,2.0,0.4444444444444444,8624.69612445533,54.0,36000.0
https://blagovist.ua/object/83925665,1.0,40.0,1.0,1.0,7343.128917531512,16.0,55000.0
https://blagovist.ua/object/285224255,1.0,78.0,2.0,0.5,1933.8124229225243,81.0,125000.0
https://blagovist.ua/object/419769927,3.0,75.0,2.0,0.45,10538.069249479528,16.0,85000.0
https://blagovist.ua/object/184573200,1.0,66.0,1.0,0.3333333333333333,6459.565356028141,16.0,98000.0
https://blagovist.ua/object/419998836,1.0,60.0,3.0,0.8333333333333334,12690.905660296754,1.0,60000.0
https://blagovist.ua/object/419992886,2.0,79.0,3.0,0.84,9209.118928057364,1.0,65000.0
https://blagovist.ua/object/419862348,1.0,49.0,1.0,0.6,4953.248748254861,1.0,60000.0
https://blagovist.ua/object/251683753,1.0,47.0,2.0,1.0,6741.372724907466,62.0,49800.0
https://blagovist.ua/object/420035075,1.0,84.0,4.0,0.1111111111111111,5455.792377894227,25.0,60000.0
https://blagovist.ua/object/109744,1.0,51.7,1.0,0.5882352941176471,2642.4419884251174,1.0,75000.0
https://blagovist.ua/object/285239808,1.0,90.0,3.0,0.8888888888888888,8433.158606082005,11.0,135000.0
https://blagovist.ua/object/421024069,1.0,96.0,3.0,0.5555555555555556,12046.764164790247,34.0,63000.0
https://blagovist.ua/object/419938930,3.0,54.0,2.0,0.875,10119.220286897124,6.0,83000.0
https://blagovist.ua/object/201354991,2.0,92.0,3.0,1.0,8571.92677537622,26.0,120000.0
https://blagovist.ua/object/285240628,4.0,68.0,2.0,0.8076923076923077,4708.290998214433,26.0,105000.0
https://blagovist.ua/object/419778297,2.0,80.1,3.0,0.375,9153.743219003696,26.0,70000.0
https://blagovist.ua/object/420639787,2.0,96.0,3.0,1.0,9777.258610029148,26.0,97000.0
https://blagovist.ua/object/33660833,1.0,85.0,2.0,0.7916666666666666,4231.385326326498,1.0,125000.0
https://blagovist.ua/object/419990159,1.0,130.0,3.0,0.5,15109.932984258763,11.0,105000.0
https://blagovist.ua/object/419996866,2.0,36.3,1.0,0.9230769230769231,4991.013202809302,1.0,57000.0
https://blagovist.ua/object/420810172,1.0,60.0,2.0,0.08333333333333333,5536.497684931707,11.0,115000.0
https://blagovist.ua/object/117485609,4.0,60.5,3.0,0.8888888888888888,9105.614368722661,39.0,60000.0
https://blagovist.ua/object/67147615,2.0,69.9,3.0,0.9,10243.458561523943,23.0,70000.0
https://blagovist.ua/object/419607428,1.0,71.0,3.0,0.4,9242.798885823715,25.0,63000.0
https://blagovist.ua/object/402653880,1.0,87.0,4.0,0.3333333333333333,10118.575908828712,23.0,58000.0
https://blagovist.ua/object/419986322,1.0,57.0,2.0,0.2,1810.3936021682186,81.0,119000.0
https://blagovist.ua/object/421184356,1.0,76.0,2.0,1.0,2991.271177133806,6.0,105000.0
https://blagovist.ua/object/67146291,1.0,45.0,2.0,1.0,3940.3827716751825,62.0,70000.0
https://blagovist.ua/object/33660826,1.0,96.1,3.0,1.0,4521.074711751051,6.0,112000.0
https://blagovist.ua/object/117476174,1.0,70.0,3.0,1.0,4078.467682781464,81.0,95000.0
https://blagovist.ua/object/81086,1.0,67.0,3.0,1.0,2085.5556322813545,54.0,80000.0
https://blagovist.ua/object/285240416,1.0,92.3,3.0,0.8125,9475.712036700184,16.0,82000.0
https://blagovist.ua/object/117479970,1.0,82.0,2.0,0.5714285714285714,2915.0912148665557,6.0,102000.0
https://blagovist.ua/object/420873319,2.0,78.0,2.0,0.12,10746.126571436711,26.0,67000.0
https://blagovist.ua/object/419670107,2.0,117.3,5.0,0.9615384615384616,13420.905607616543,6.0,69500.0
https://blagovist.ua/object/251683181,3.0,39.9,1.0,0.48,5369.162848131196,1.0,25200.0
https://blagovist.ua/object/117484717,1.0,84.8,2.0,1.0,8433.158606082005,11.0,117000.0
https://blagovist.ua/object/420059370,1.0,42.7,2.0,0.5,4599.00733724048,81.0,80000.0
https://blagovist.ua/object/419899788,1.0,58.0,1.0,1.0,2020.8222105934253,110.0,75000.0
https://blagovist.ua/object/83918140,1.0,144.0,3.0,1.0,10034.999449478293,6.0,93000.0
https://blagovist.ua/object/201362436,1.0,43.0,1.0,0.125,17414.92704335382,11.0,35500.0
https://blagovist.ua/object/419946855,2.0,105.6,3.0,0.6111111111111112,8972.784294640465,22.0,95000.0
https://blagovist.ua/object/421010596,2.0,88.0,4.0,0.75,10828.04970139478,34.0,75000.0
https://blagovist.ua/object/201362354,1.0,103.9,4.0,0.3125,5224.684149659074,34.0,120000.0
https://blagovist.ua/object/50366391,1.0,140.9,3.0,1.0,11546.388311010343,6.0,93000.0
https://blagovist.ua/object/117483035,3.0,91.4,2.0,0.9545454545454546,4161.712406819736,6.0,124000.0
https://blagovist.ua/object/251682873,1.0,57.0,1.0,1.0,2785.499200368274,11.0,93200.0
https://blagovist.ua/object/285234181,1.0,40.0,1.0,0.9,6844.429923181298,6.0,75000.0
https://blagovist.ua/object/33661022,13.0,75.0,2.0,0.5,4212.758486593839,16.0,135000.0
https://blagovist.ua/object/419968706,1.0,108.0,3.0,0.6470588235294118,5381.4817294699415,11.0,110000.0
https://blagovist.ua/object/67147660,1.0,44.6,1.0,0.16666666666666666,8402.5608919473,1.0,55000.0
https://blagovist.ua/object/184575843,1.0,75.4,2.0,0.9166666666666666,3870.7620934144393,1.0,91500.0
https://blagovist.ua/object/419954943,2.0,72.0,3.0,0.125,10871.084887815196,26.0,59000.0
https://blagovist.ua/object/420823276,2.0,52.2,2.0,0.3333333333333333,10573.15311514518,23.0,60000.0
https://blagovist.ua/object/420256668,1.0,74.1,3.0,0.4,4161.712406819736,81.0,97000.0
https://blagovist.ua/object/419974373,3.0,69.0,1.0,0.35,2586.029188541276,1.0,117000.0
https://blagovist.ua/object/285235359,4.0,77.8,2.0,0.28,4697.237895342595,26.0,71400.0
https://blagovist.ua/object/67147668,1.0,58.8,2.0,1.0,2164.4414122335243,110.0,72000.0
https://blagovist.ua/object/285231858,1.0,87.0,2.0,0.4,5149.120829253678,6.0,81000.0
https://blagovist.ua/object/419946930,1.0,66.0,2.0,0.4166666666666667,6950.385235792825,1.0,70000.0
https://blagovist.ua/object/251683597,7.0,82.0,2.0,0.2608695652173913,10935.49660904053,6.0,66000.0
https://blagovist.ua/object/201361779,1.0,60.0,2.0,0.6,3818.670189836693,81.0,85000.0
https://blagovist.ua/object/201356617,1.0,48.0,1.0,0.2857142857142857,1253.838991670991,110.0,100000.0
https://blagovist.ua/object/421275293,4.0,96.0,4.0,0.2222222222222222,9320.679412941545,26.0,65000.0
https://blagovist.ua/object/33660854,1.0,94.2,3.0,0.44,6572.181199239825,1.0,55000.0
https://blagovist.ua/object/420951792,1.0,47.0,2.0,0.5,4232.749809650036,54.0,65000.0
https://blagovist.ua/object/419542189,4.0,59.0,3.0,0.6666666666666666,6488.559437384595,39.0,57000.0
https://blagovist.ua/object/33661076,1.0,60.0,2.0,0.08,4566.80725417779,6.0,120000.0
https://blagovist.ua/object/268436794,2.0,80.0,3.0,0.75,7037.138641089225,24.0,85000.0
https://blagovist.ua/object/106916,2.0,113.0,4.0,0.14285714285714285,5997.79959177644,26.0,98000.0
https://blagovist.ua/object/420453313,2.0,71.3,3.0,0.1111111111111111,4826.97274199829,32.0,70000.0
https://blagovist.ua/object/110509,1.0,73.0,2.0,0.32,7816.205417189483,26.0,85000.0
https://blagovist.ua/object/117482172,4.0,64.8,2.0,0.36,8780.18913856073,22.0,60000.0
https://blagovist.ua/object/419978144,1.0,60.0,2.0,0.15,6950.385235792825,1.0,65000.0
https://blagovist.ua/object/419955004,1.0,78.0,2.0,0.68,8392.086809313616,6.0,107000.0
https://blagovist.ua/object/419941596,1.0,84.0,4.0,1.0,5878.545245720173,23.0,90000.0
https://blagovist.ua/object/419993877,7.0,87.3,3.0,0.72,6836.807758348962,6.0,120000.0
https://blagovist.ua/object/285236567,1.0,31.0,1.0,0.9,7063.750841391684,6.0,56000.0
https://blagovist.ua/object/419868476,2.0,99.0,3.0,1.0,8972.784294640465,22.0,135000.0
https://blagovist.ua/object/117483885,1.0,96.2,3.0,0.2692307692307692,4501.742613864353,1.0,66500.0
https://blagovist.ua/object/285239329,3.0,55.0,2.0,1.0,7194.53125553869,6.0,89000.0
https://blagovist.ua/object/67147020,1.0,50.0,1.0,0.48,8959.621254940066,11.0,75000.0
https://blagovist.ua/object/419998862,1.0,80.0,2.0,0.875,6441.232387158255,6.0,135000.0
https://blagovist.ua/object/50366586,4.0,45.0,2.0,0.8,7309.279572466028,62.0,42000.0
https://blagovist.ua/object/117485039,2.0,68.0,2.0,0.55,7293.851353974575,26.0,61500.0
https://blagovist.ua/object/419748181,2.0,100.0,4.0,0.125,5710.580282620392,25.0,100000.0
https://blagovist.ua/object/251684809,7.0,43.0,1.0,0.8095238095238095,7290.904242692948,1.0,75000.0
https://blagovist.ua/object/385910316,1.0,63.0,3.0,0.8888888888888888,1749.6050471957888,54.0,95000.0
https://blagovist.ua/object/419965229,4.0,80.0,4.0,0.2222222222222222,8108.713232374332,64.0,55000.0
https://blagovist.ua/object/117485193,1.0,56.0,1.0,0.4782608695652174,2558.7806161842577,6.0,89900.0
https://blagovist.ua/object/419852138,2.0,73.0,3.0,0.2222222222222222,8793.474383284423,32.0,55000.0
https://blagovist.ua/object/184575072,1.0,45.5,1.0,0.8888888888888888,1561.3541711573862,1.0,75100.0
https://blagovist.ua/object/251684845,1.0,95.7,2.0,0.72,7156.124466313256,1.0,83700.0
https://blagovist.ua/object/419919628,7.0,83.0,3.0,0.6,7268.141837389789,6.0,91200.0
https://blagovist.ua/object/83926592,7.0,49.0,2.0,0.6956521739130435,4503.518146036191,6.0,120000.0
https://blagovist.ua/object/385886905,1.0,100.0,2.0,0.4482758620689655,8048.6685915877315,6.0,90000.0
https://blagovist.ua/object/419784681,1.0,102.0,3.0,0.8333333333333334,4513.929213633204,1.0,115000.0
https://blagovist.ua/object/251684452,1.0,39.0,1.0,0.1875,7330.639456562445,1.0,51000.0
https://blagovist.ua/object/420002364,1.0,37.0,1.0,0.72,10042.860453517449,1.0,55000.0
https://blagovist.ua/object/419794930,3.0,43.0,2.0,0.6521739130434783,5412.352801982567,6.0,75000.0
https://blagovist.ua/object/33660146,2.0,102.0,4.0,0.44,9678.459090556615,16.0,99000.0
https://blagovist.ua/object/285237852,1.0,46.0,1.0,0.5714285714285714,3473.991649923495,6.0,125000.0
https://blagovist.ua/object/420934766,2.0,100.0,4.0,0.375,7861.998208099068,24.0,95000.0
https://blagovist.ua/object/268437675,1.0,91.0,2.0,0.5,5129.838217930217,6.0,122000.0
https://blagovist.ua/object/201361777,1.0,63.0,3.0,0.75,3882.15586141553,34.0,74000.0
https://blagovist.ua/object/50366734,4.0,72.1,3.0,0.0625,9965.192010433411,26.0,59000.0
https://blagovist.ua/object/50366999,1.0,68.3,2.0,0.375,5216.142674662161,6.0,77000.0
https://blagovist.ua/object/108991,1.0,86.0,4.0,0.9,5565.299761598431,44.0,115000.0
https://blagovist.ua/object/419535214,4.0,97.0,4.0,0.1,10486.267921750812,23.0,75500.0
https://blagovist.ua/object/419996453,4.0,79.0,4.0,0.4444444444444444,10734.783093015447,64.0,70000.0
https://blagovist.ua/object/67146730,1.0,61.0,2.0,0.8260869565217391,7262.957750789991,1.0,68000.0
https://blagovist.ua/object/419570804,1.0,110.0,3.0,0.4117647058823529,8420.344050578877,11.0,120000.0
https://blagovist.ua/object/419772942,1.0,139.0,4.0,0.07142857142857142,9262.051864689762,11.0,135000.0
https://blagovist.ua/object/419824486,1.0,97.0,3.0,0.75,6901.667867309277,16.0,127000.0
https://blagovist.ua/object/285236336,1.0,104.5,3.0,0.10526315789473684,7301.75623503155,6.0,120000.0
https://blagovist.ua/object/420521109,1.0,80.0,3.0,0.0625,4993.441371957221,25.0,78000.0
https://blagovist.ua/object/420305442,2.0,74.2,3.0,0.5625,9781.318680482076,26.0,120000.0
https://blagovist.ua/object/420519608,1.0,96.0,3.0,0.2,5167.549771790357,25.0,85000.0
https://blagovist.ua/object/285238733,1.0,63.0,2.0,0.8333333333333334,3352.978667345354,81.0,80000.0
https://blagovist.ua/object/117484326,1.0,58.0,1.0,0.56,2787.6599293309055,1.0,128000.0
https://blagovist.ua/object/83927247,4.0,38.0,2.0,0.6,5556.008819283134,62.0,33000.0
https://blagovist.ua/object/117484228,2.0,51.0,2.0,0.8888888888888888,9375.690961309092,23.0,45000.0
https://blagovist.ua/object/110328,4.0,61.0,3.0,0.6666666666666666,8645.617502067418,64.0,55000.0
https://blagovist.ua/object/419945727,1.0,98.0,3.0,0.6818181818181818,10258.101831163462,11.0,130000.0
https://blagovist.ua/object/83922227,1.0,45.9,2.0,0.4,9842.250989054384,62.0,49000.0
https://blagovist.ua/object/285229677,1.0,96.6,2.0,0.8333333333333334,8104.85205694084,11.0,105000.0
https://blagovist.ua/object/419941949,2.0,93.5,3.0,1.0,10471.836460987082,22.0,119000.0
https://blagovist.ua/object/421039485,1.0,79.0,3.0,0.5,10562.464519376628,81.0,80000.0
https://blagovist.ua/object/285238161,7.0,40.0,1.0,0.5217391304347826,4351.092383783015,6.0,75000.0
https://blagovist.ua/object/67142319,4.0,50.6,2.0,0.9,10097.922423951666,23.0,50000.0
https://blagovist.ua/object/33660804,4.0,82.0,3.0,0.5833333333333334,8780.18913856073,22.0,61000.0
https://blagovist.ua/object/201362251,1.0,62.0,3.0,0.2222222222222222,5109.25548727591,54.0,75000.0
https://blagovist.ua/object/419967833,1.0,77.0,3.0,0.2857142857142857,4072.301575162508,81.0,87000.0
https://blagovist.ua/object/419529485,1.0,36.0,1.0,0.25,1463.2111462384512,110.0,85000.0
https://blagovist.ua/object/251677985,2.0,113.3,3.0,0.37037037037037035,8786.243307852214,6.0,99500.0
https://blagovist.ua/object/419748169,4.0,57.0,2.0,0.9166666666666666,8780.18913856073,22.0,90000.0
https://blagovist.ua/object/421112370,1.0,104.2,3.0,0.45,7220.11108251301,6.0,95000.0
https://blagovist.ua/object/285232577,3.0,70.0,2.0,0.9333333333333333,2624.229849139864,1.0,105000.0
https://blagovist.ua/object/117483901,1.0,85.1,1.0,0.72,4501.742613864353,1.0,67800.0
https://blagovist.ua/object/420580334,1.0,83.0,3.0,0.1,8775.752024056945,16.0,80000.0
https://blagovist.ua/object/385906461,4.0,93.0,4.0,0.375,5678.561695743597,34.0,86000.0
https://blagovist.ua/object/419666350,1.0,67.0,2.0,0.96,10252.221032430241,1.0,57000.0
https://blagovist.ua/object/419900354,2.0,55.7,2.0,0.8125,10871.084887815196,26.0,63000.0
https://blagovist.ua/object/285239522,2.0,87.9,4.0,0.6875,2905.080265212606,34.0,78000.0
https://blagovist.ua/object/201362595,1.0,55.0,2.0,0.25,2961.8479089080515,44.0,80000.0
https://blagovist.ua/object/419734918,4.0,71.0,3.0,0.9,6338.259567632236,23.0,70000.0
https://blagovist.ua/object/420723258,2.0,87.3,3.0,0.7272727272727273,8307.880262272536,22.0,120000.0
https://blagovist.ua/object/285241185,4.0,35.0,1.0,0.5555555555555556,9136.79759584717,6.0,70000.0
https://blagovist.ua/object/251683783,4.0,65.0,2.0,1.0,7205.282304943279,22.0,61000.0
https://blagovist.ua/object/419777324,1.0,47.0,1.0,0.875,15109.932984258763,11.0,55000.0
https://blagovist.ua/object/419959029,1.0,91.0,3.0,0.15,10413.702744874372,16.0,90000.0
https://blagovist.ua/object/419955617,1.0,86.0,3.0,1.0,10942.184681869403,16.0,75000.0
https://blagovist.ua/object/419842043,1.0,96.4,3.0,0.5555555555555556,7664.979053386348,16.0,85000.0
https://blagovist.ua/object/184574717,1.0,88.3,2.0,0.6521739130434783,2611.060786148734,1.0,128000.0
https://blagovist.ua/object/421303757,1.0,53.5,2.0,0.11764705882352941,1504.5021241547201,44.0,85000.0
https://blagovist.ua/object/218117254,1.0,44.0,2.0,0.4,3667.4199558475416,62.0,70000.0
https://blagovist.ua/object/67124659,1.0,67.4,3.0,0.8571428571428571,10032.490421160799,34.0,60000.0
https://blagovist.ua/object/201360078,1.0,72.1,2.0,0.64,4380.433659597157,1.0,63000.0
https://blagovist.ua/object/419882411,4.0,70.0,3.0,0.125,4804.328121605293,42.0,80000.0
https://blagovist.ua/object/201361906,3.0,110.0,3.0,0.9444444444444444,8588.546722135485,11.0,120000.0
https://blagovist.ua/object/83927693,1.0,62.1,3.0,0.3333333333333333,9848.580431858587,39.0,63000.0
https://blagovist.ua/object/419998817,1.0,65.0,2.0,0.875,7727.564265571767,1.0,60000.0
https://blagovist.ua/object/419820060,1.0,100.0,3.0,0.4375,9149.81372546342,25.0,85000.0
https://blagovist.ua/object/251684825,1.0,22.0,1.0,0.7142857142857143,7425.055524789583,1.0,30000.0
https://blagovist.ua/object/83926836,1.0,37.5,1.0,0.4,5871.34289711212,6.0,28500.0
https://blagovist.ua/object/251682776,4.0,100.3,5.0,0.1,9760.73373335877,23.0,59000.0
https://blagovist.ua/object/419724757,1.0,68.0,2.0,0.6666666666666666,4539.688802656927,1.0,75000.0
https://blagovist.ua/object/419655948,1.0,93.0,4.0,1.0,6085.522877444062,16.0,98000.0
https://blagovist.ua/object/67146447,1.0,70.0,2.0,0.8181818181818182,8230.332906548472,11.0,72000.0
https://blagovist.ua/object/268437589,4.0,85.0,3.0,0.9333333333333333,6898.0887682600505,26.0,70000.0
https://blagovist.ua/object/420581947,1.0,72.0,3.0,0.9285714285714286,6789.604141229228,34.0,70000.0
https://blagovist.ua/object/285239385,1.0,89.0,2.0,0.07142857142857142,9212.843245341744,16.0,90000.0
https://blagovist.ua/object/285223911,2.0,75.0,2.0,0.4166666666666667,11113.250649655138,22.0,70000.0
https://blagovist.ua/object/285227681,1.0,130.0,3.0,0.9444444444444444,5924.881202131091,25.0,80000.0
https://blagovist.ua/object/419982967,2.0,74.0,3.0,0.4375,9675.413521306213,26.0,58000.0
https://blagovist.ua/object/421224950,4.0,75.0,3.0,0.5833333333333334,10499.670668199693,26.0,85000.0
https://blagovist.ua/object/385884288,2.0,67.0,2.0,0.9375,9711.076811843926,26.0,125000.0
https://blagovist.ua/object/419970184,1.0,45.0,1.0,0.6875,6662.3510556282245,6.0,76000.0
https://blagovist.ua/object/419989483,7.0,55.0,2.0,0.6666666666666666,9295.19497305672,1.0,77000.0
https://blagovist.ua/object/83928294,1.0,84.9,2.0,1.0,5020.623569693735,1.0,95000.0
https://blagovist.ua/object/419739407,2.0,98.0,3.0,0.6521739130434783,10953.854202325525,22.0,85000.0
https://blagovist.ua/object/419830496,2.0,82.0,3.0,0.0625,8450.848511691669,26.0,75000.0
https://blagovist.ua/object/201360981,1.0,50.0,1.0,0.6666666666666666,3485.884645999705,6.0,105000.0
https://blagovist.ua/object/419946935,1.0,82.0,2.0,0.7727272727272727,10413.702744874372,16.0,82000.0
https://blagovist.ua/object/420728591,1.0,34.0,1.0,0.2,2158.2706693449545,81.0,55000.0
https://blagovist.ua/object/420988101,4.0,68.0,3.0,0.0625,6725.358802146669,42.0,70000.0
https://blagovist.ua/object/83927482,1.0,87.0,2.0,0.5,1967.2603838308867,1.0,132000.0
https://blagovist.ua/object/419991059,1.0,65.0,2.0,1.0,9957.237621336266,6.0,85000.0
https://blagovist.ua/object/117482874,2.0,120.0,3.0,0.9,10134.241793095847,42.0,125000.0
https://blagovist.ua/object/50366135,1.0,57.5,1.0,0.9583333333333334,8433.158606082005,11.0,74000.0
https://blagovist.ua/object/83927339,2.0,93.0,4.0,0.125,5229.830597271443,24.0,120000.0
https://blagovist.ua/object/419904241,3.0,40.0,1.0,1.0,10966.43208950066,1.0,57500.0
https://blagovist.ua/object/420158798,1.0,44.6,2.0,0.6,2049.2499776245886,62.0,75000.0
https://blagovist.ua/object/285232848,1.0,44.5,2.0,0.4,2999.323237523568,62.0,70000.0
https://blagovist.ua/object/117468255,1.0,58.0,1.0,0.4375,4853.63268617041,6.0,112000.0
https://blagovist.ua/object/421109848,2.0,75.6,3.0,0.8,8742.995640442094,26.0,110000.0
https://blagovist.ua/object/419965383,1.0,40.0,1.0,0.2727272727272727,3689.6562738439907,1.0,119000.0
https://blagovist.ua/object/421092479,4.0,74.0,3.0,0.875,9239.80900317451,26.0,60000.0
https://blagovist.ua/object/385885903,1.0,44.0,2.0,0.1111111111111111,2141.8077144379845,54.0,65000.0
https://blagovist.ua/object/420162561,1.0,103.0,4.0,1.0,1792.837644913088,110.0,125000.0
https://blagovist.ua/object/419663074,1.0,84.0,2.0,0.875,6776.8666685593225,16.0,110000.0
https://blagovist.ua/object/419720744,1.0,83.1,2.0,0.2,2353.990520335272,1.0,132000.0
https://blagovist.ua/object/117483353,1.0,61.4,2.0,0.9,12758.790824879366,1.0,33800.0
https://blagovist.ua/object/419826735,1.0,50.0,1.0,0.125,6844.429923181298,6.0,70000.0
https://blagovist.ua/object/251679188,3.0,50.0,2.0,0.9583333333333334,5422.175732093524,6.0,89000.0
