URL,Material,TotalArea,RoomsNumber,FloorNumberCoeff,Latitude,Longitude,Distance,ApartmentAge,Price
https://blagovist.ua/object/419951461,7,110,4,0.2222222222222222,50.3863318,30.4676362,8155.742240103517,6,250000
https://blagovist.ua/object/234906583,1,137,3,0.5714285714285714,50.442944,30.500095,1874.4853413044825,16,680000
https://blagovist.ua/object/285237264,3,126,3,0.6071428571428571,50.4213737,30.5525158,3802.3923749815,6,545000
https://blagovist.ua/object/419640825,1,60,1,0.6,50.4473521,30.4868275,2651.0764510062563,1,85000
https://blagovist.ua/object/385902411,4,71,2,0.5909090909090909,50.4488679,30.6718237,10509.49537736179,6,80000
https://blagovist.ua/object/67147118,1,189.5,3,0.8571428571428571,50.407541,30.556827,5296.421686790718,1,606000
https://blagovist.ua/object/420548772,4,114.4,4,0.047619047619047616,50.519855,30.6215645,10396.835063926785,26,85000
https://blagovist.ua/object/201362012,1,65,1,0.64,50.4233304,30.4649027,5149.120829253678,11,90000
https://blagovist.ua/object/83920154,4,57.6,3,0.8,50.4827735,30.390232,10158.312595264597,62,42000
https://blagovist.ua/object/419808140,1,50,1,0.4230769230769231,50.4826072,30.4512322,6290.951421431278,6,73000
https://blagovist.ua/object/419771267,1,128,3,0.92,50.391687,30.605748,8732.691498970396,11,215000
https://blagovist.ua/object/50351848,1,82,4,0.8888888888888888,50.426667,30.503302,3003.1073581526907,34,100000
https://blagovist.ua/object/201361526,1,200,4,0.3333333333333333,50.4083967,30.5555336,5170.592427270858,6,1500000
https://blagovist.ua/object/201362152,1,118,3,0.34615384615384615,50.4300865,30.4501173,5698.868475441359,16,143000
https://blagovist.ua/object/419738743,1,57,2,0.2,50.4748628,30.4786043,4223.0700450151035,81,64000
https://blagovist.ua/object/201359775,1,83.2,3,0.5263157894736842,50.447641,30.505395,1344.332730705627,11,180000
https://blagovist.ua/object/419946896,1,80.2,2,0.2857142857142857,50.4595984,30.5099712,1433.959126437078,1,130000
https://blagovist.ua/object/421280130,1,50,2,0.18181818181818182,50.427327,30.547265,3043.610866167253,6,175000
https://blagovist.ua/object/33659446,1,60,1,0.64,50.410159,30.5448809,4702.940829862813,6,250000
https://blagovist.ua/object/385893884,1,78,2,0.96,50.402047,30.526388,5365.362909049587,6,95000
https://blagovist.ua/object/285240585,1,85,3,0.391304347826087,50.3924872,30.4795342,7156.124466313256,11,180000
https://blagovist.ua/object/419923503,1,75,2,0.875,50.4685826,30.4313811,6878.758446396719,11,130000
https://blagovist.ua/object/117480945,2,81,3,0.5625,50.4174454,30.4649101,5555.064323696617,25,78000
https://blagovist.ua/object/251682803,1,124.3,3,0.2631578947368421,50.4127924,30.5455874,4443.272374299364,11,349000
https://blagovist.ua/object/420792377,1,42,1,0.25,50.4233304,30.4649027,5149.120829253678,11,68000
https://blagovist.ua/object/251683215,3,37.6,1,0.6538461538461539,50.4128865,30.4760253,5369.162848131196,1,32200
https://blagovist.ua/object/110397,7,436,4,0.9333333333333333,50.4907014,30.5265027,4503.518146036191,6,1100000
https://blagovist.ua/object/83922554,1,65,2,0.8260869565217391,50.4011176,30.5120984,5529.414309498698,6,180000
https://blagovist.ua/object/201361741,1,22.8,1,0.4,50.4362851,30.5287714,1592.145145323533,54,80000
https://blagovist.ua/object/117475640,1,69,2,0.30434782608695654,50.462803,30.505699,1901.578666883373,6,250000
https://blagovist.ua/object/50366546,1,80,2,0.16666666666666666,50.419974,30.530419,3400.0876575384327,6,500000
https://blagovist.ua/object/251684497,1,65,1,0.16666666666666666,50.3999519,30.5124161,5654.337993486748,11,225000
https://blagovist.ua/object/33659139,7,92,2,0.44,50.408958,30.550558,4969.209035002387,1,115000
https://blagovist.ua/object/419779251,1,110,5,0.25,50.4166949,30.5517339,4224.954359638186,81,250000
https://blagovist.ua/object/419982919,1,56,3,0.6,50.4151083,30.5528704,4418.716763518534,62,58000
https://blagovist.ua/object/110080,4,56,3,1.0,50.5229919,30.4530661,9527.319995228343,39,45000
https://blagovist.ua/object/83925288,1,50,1,0.6666666666666666,50.451674,30.507151,1198.3436326498204,110,110000
https://blagovist.ua/object/50366006,1,130.3,3,1.0,50.431278,30.549513,2787.6599293309055,1,219000
https://blagovist.ua/object/285241266,1,44,1,0.64,50.4485245,30.5996028,5382.157994231885,1,59000
https://blagovist.ua/object/117485520,6,47,2,0.21739130434782608,50.428315,30.4778616,4078.749953525677,6,90000
https://blagovist.ua/object/419990355,1,76,3,0.4,50.4204542,30.4541683,5958.238879917553,81,72000
https://blagovist.ua/object/117485084,1,106.4,4,0.875,50.454962,30.5898058,4712.093641463211,16,145000
https://blagovist.ua/object/420717455,1,111,4,0.17391304347826086,50.58658,30.494549,15307.698173113811,6,320000
https://blagovist.ua/object/420760942,1,51.4,1,0.7083333333333334,50.5095325,30.4506509,8398.574549314013,11,67000
https://blagovist.ua/object/419615680,1,108,3,0.42857142857142855,50.452365,30.518569,444.163065969744,11,400000
https://blagovist.ua/object/419655142,1,60,2,0.8461538461538461,50.513599,30.500302,7242.989512354391,1,350000
https://blagovist.ua/object/83922422,1,80.5,2,0.6296296296296297,50.525901,30.462545,9475.909590184936,6,74000
https://blagovist.ua/object/33660886,1,57,2,0.5714285714285714,50.4426257,30.5377684,1301.3475646630518,81,95000
https://blagovist.ua/object/268437923,1,63,3,1.0,50.489362,30.466386,5966.684791641543,44,60000
https://blagovist.ua/object/117484250,1,120,3,0.26666666666666666,50.420164,30.5299401,3374.6408931805677,6,850000
https://blagovist.ua/object/419872102,3,42,1,0.6086956521739131,50.401873,30.531967,5412.352801982567,6,67000
https://blagovist.ua/object/184574718,1,77.5,2,0.391304347826087,50.453895,30.487559,2611.060786148734,1,147000
https://blagovist.ua/object/33656518,1,44.1,1,1.0,50.4111704,30.6139451,7734.833916546992,6,49800
https://blagovist.ua/object/285237863,2,90,4,0.4375,50.456344,30.484934,2847.678152870557,34,73500
https://blagovist.ua/object/83926708,1,155,3,0.8333333333333334,50.4271147,30.4997214,3093.1745624875784,11,480000
https://blagovist.ua/object/419710723,4,77,3,0.76,50.379499,30.469085,8780.18913856073,22,59000
https://blagovist.ua/object/218121336,2,93,3,0.13333333333333333,50.4125461,30.6266915,8421.624263752912,26,73000
https://blagovist.ua/object/83924840,1,142,3,0.8,50.4073255,30.5116402,4853.63268617041,6,171000
https://blagovist.ua/object/50366926,1,70.1,2,0.6923076923076923,50.4591282,30.5858741,4512.958969982399,1,129000
https://blagovist.ua/object/251681548,1,315,8,0.6666666666666666,50.4565324,30.4865402,2742.270969588279,6,730000
https://blagovist.ua/object/419467778,1,119,3,0.6,50.413082,30.5450021,4398.71855509747,6,530000
https://blagovist.ua/object/251684813,2,45.1,1,0.08,50.3987456,30.6126685,8520.790524741678,1,52000
https://blagovist.ua/object/151001739,1,85,2,0.8888888888888888,50.402088,30.628069,9136.477192340457,11,140000
https://blagovist.ua/object/385902606,1,69,3,0.8888888888888888,50.3641998,30.559106,9894.234526376995,23,64000
https://blagovist.ua/object/385906317,2,79,3,0.5,50.4632992,30.3551611,12070.834161663544,26,64000
https://blagovist.ua/object/285239220,1,105,3,0.42857142857142855,50.4344598,30.4805582,3542.8855777272643,6,285000
https://blagovist.ua/object/421124590,1,60,1,0.5833333333333334,50.400722,30.6170404,8610.807461160932,11,92000
https://blagovist.ua/object/419698641,1,83,3,0.72,50.4111192,30.6139141,7736.216364930966,6,80000
https://blagovist.ua/object/419905690,1,71,2,0.96,50.4475824,30.4869074,2642.4419884251174,1,94500
https://blagovist.ua/object/117479023,1,100.1,3,0.4782608695652174,50.4073255,30.5116402,4853.63268617041,6,159000
https://blagovist.ua/object/285228699,1,277.8,5,0.8571428571428571,50.4271147,30.4997214,3093.1745624875784,11,401000
https://blagovist.ua/object/419971457,2,86,3,0.7333333333333333,50.5326201,30.6066075,10885.13716375873,26,65000
https://blagovist.ua/object/419683794,1,82.2,2,0.15,50.447641,30.505395,1344.332730705627,11,190000
https://blagovist.ua/object/419872944,1,110,3,0.75,50.4513152,30.3775862,10391.142673621634,16,135000
https://blagovist.ua/object/285236948,1,125,3,0.4444444444444444,50.442127,30.536607,1278.5577771517576,34,360000
https://blagovist.ua/object/420599455,1,74,2,0.7916666666666666,50.3932735,30.615095,9063.860579440505,11,116000
https://blagovist.ua/object/201361663,1,45.6,2,0.7142857142857143,50.4336581,30.5330787,1958.2630165961264,62,65000
https://blagovist.ua/object/33654241,1,64,3,0.3333333333333333,50.452512,30.354671,12020.69910803846,23,70000
https://blagovist.ua/object/201339410,1,64,2,0.5,50.451047,30.506266,1253.838991670991,110,105000
https://blagovist.ua/object/420823238,1,75,3,0.76,50.418931,30.642702,9130.834817163333,11,99000
https://blagovist.ua/object/33651136,1,55,1,0.88,50.4163119,30.6187462,7724.0619322762695,11,55000
https://blagovist.ua/object/117477301,1,165,4,0.8571428571428571,50.455272,30.5111948,1059.714506084593,110,825000
https://blagovist.ua/object/117484192,1,105,2,0.7777777777777778,50.4346578,30.5312405,1811.8894467482696,6,185000
https://blagovist.ua/object/184575024,1,70.3,2,0.8333333333333334,50.4524415,30.5021616,1561.3541711573862,1,120000
https://blagovist.ua/object/117483791,1,64,2,0.6666666666666666,50.4794899,30.5367081,3377.7747465498032,1,102000
https://blagovist.ua/object/419973517,1,110,2,0.9047619047619048,50.4339983,30.4843094,3341.640757599693,6,130000
https://blagovist.ua/object/268437330,1,87,2,0.5,50.4228715,30.4657276,5131.707227671393,6,150000
https://blagovist.ua/object/67147596,2,60,2,0.125,50.4074934,30.6349592,9212.843245341744,24,92000
https://blagovist.ua/object/67145894,3,106.3,3,0.4166666666666667,50.4388283,30.6101722,6259.787485730208,6,75800
https://blagovist.ua/object/421313150,3,110,3,0.44,50.499059,30.603932,7861.998208099068,6,110000
https://blagovist.ua/object/50357502,1,212.2,3,0.3333333333333333,50.423003,30.566619,4290.159717040983,6,1379000
https://blagovist.ua/object/67147403,3,44,1,0.56,50.4344352,30.4327136,6709.731859545664,6,64000
https://blagovist.ua/object/421048646,1,56,3,0.2,50.473466,30.506243,2870.0097376272065,62,125000
https://blagovist.ua/object/285229309,2,36.4,1,0.8,50.3796871,30.4688436,8769.066250666396,22,32900
https://blagovist.ua/object/201360877,1,98,3,0.041666666666666664,50.5091823,30.4491843,8433.158606082005,11,117000
https://blagovist.ua/object/108854,1,53.2,1,0.8333333333333334,50.455564,30.516243,801.8911346060859,110,199000
https://blagovist.ua/object/117483762,1,165.6,4,0.8,50.4170291,30.5244935,3696.023984639892,16,300000
https://blagovist.ua/object/419938696,1,81,3,0.05263157894736842,50.4270942,30.5965386,5768.286059174524,25,79500
https://blagovist.ua/object/151014286,1,32,1,0.4,50.4131245,30.5485761,4487.309435193912,62,85000
https://blagovist.ua/object/201357771,1,157,4,0.9375,50.501036,30.515859,5677.9029240426735,16,320000
https://blagovist.ua/object/105858,1,125,2,0.9166666666666666,50.447235,30.535605,898.2055072067177,6,485000
https://blagovist.ua/object/420336072,1,60,1,0.25,50.4301506,30.5927628,5379.652364522166,11,90000
https://blagovist.ua/object/251680236,1,99.8,3,0.43478260869565216,50.400413,30.5130407,5597.312114849929,6,240000
https://blagovist.ua/object/50364374,7,52,1,0.76,50.41826,30.6348248,8646.773451749079,6,69500
https://blagovist.ua/object/251684870,3,156,3,0.4,50.4641994,30.6108384,6368.64071802576,6,178000
https://blagovist.ua/object/201361112,1,98,3,0.5555555555555556,50.4346578,30.5312405,1811.8894467482696,6,260000
https://blagovist.ua/object/419780687,1,76,3,0.9375,50.457608,30.490263,2523.7083128863733,34,110000
https://blagovist.ua/object/83928075,1,54,1,0.631578947368421,50.4731418,30.4629544,5020.623569693735,11,88000
https://blagovist.ua/object/419937085,1,190,4,0.8571428571428571,50.4514665,30.5093549,1040.132194887259,81,470000
https://blagovist.ua/object/285222349,2,38.6,1,0.9444444444444444,50.4634021,30.3395855,13171.035894815157,24,55000
https://blagovist.ua/object/419726698,2,56,1,0.68,50.432348,30.476176,3929.980852603257,1,90000
https://blagovist.ua/object/421152011,4,94,4,0.0625,50.438455,30.44609,5678.561695743597,34,73000
https://blagovist.ua/object/285237197,7,85.5,2,0.5833333333333334,50.4079952,30.6253135,8602.730958493092,6,120000
https://blagovist.ua/object/419809847,1,70,2,0.4166666666666667,50.3915863,30.6351969,10252.221032430241,1,69900
https://blagovist.ua/object/105506,1,87.2,3,1.0,50.484843,30.479354,4980.585379757828,62,125000
https://blagovist.ua/object/201362027,1,48.5,1,1.0,50.4320808,30.4773994,3870.7620934144393,1,67600
https://blagovist.ua/object/184575049,1,104.9,3,0.9333333333333333,50.4524415,30.5021616,1561.3541711573862,1,178000
https://blagovist.ua/object/201357514,1,100,3,1.0,50.446293,30.532909,778.2560481350063,81,300000
https://blagovist.ua/object/117485630,1,73,3,0.6,50.4936148,30.4270104,8402.5608919473,6,115000
https://blagovist.ua/object/50366838,1,46,1,0.32,50.4231649,30.4799306,4338.3846297821665,1,80000
https://blagovist.ua/object/419817103,1,124,3,0.4,50.4514822,30.489627,2436.382579232453,16,230000
https://blagovist.ua/object/83928261,1,351,3,0.8888888888888888,50.5097833,30.5039637,6771.673295544165,16,600000
https://blagovist.ua/object/420263049,1,46,1,0.75,50.4352633,30.518006,1718.6840186875133,110,200000
https://blagovist.ua/object/83928276,1,274.2,7,0.9444444444444444,50.4202939,30.5252207,3333.9522728080206,16,330000
https://blagovist.ua/object/201359471,1,80.3,2,0.041666666666666664,50.5107043,30.4493487,8558.205791107977,11,95000
https://blagovist.ua/object/268438524,1,78.1,4,0.8888888888888888,50.5116806,30.4409422,9021.814733358775,23,90000
https://blagovist.ua/object/251684803,1,40.4,1,0.6923076923076923,50.4618821,30.5917423,4991.013202809302,1,41000
https://blagovist.ua/object/67147638,1,41,1,0.4444444444444444,50.4606157,30.4233123,7235.11942225761,23,45500
https://blagovist.ua/object/109950,1,72,2,1.0,50.4394014,30.5204927,1230.7109211835473,81,180000
https://blagovist.ua/object/285241122,1,96,3,0.8571428571428571,50.4745066,30.5141382,2785.338462462149,16,200000
https://blagovist.ua/object/184575044,1,110.4,3,0.7333333333333333,50.4524415,30.5021616,1561.3541711573862,1,188000
https://blagovist.ua/object/420604687,2,73,2,0.8125,50.435504,30.636004,8131.419315189606,22,55000
https://blagovist.ua/object/251684877,1,85,2,0.2,50.4246501,30.5347591,2951.048864540258,6,257000
https://blagovist.ua/object/285240932,1,80,2,0.25,50.5131233,30.4945674,7297.105136878321,16,200000
https://blagovist.ua/object/419923059,2,82,3,0.5,50.379499,30.469085,8780.18913856073,22,60000
https://blagovist.ua/object/251681810,1,140,3,0.6086956521739131,50.4289881,30.5434202,2742.7086058769405,16,350000
https://blagovist.ua/object/285232743,1,52,2,0.8,50.4565021,30.3967719,9054.49829452745,81,60000
https://blagovist.ua/object/67147525,1,148,3,0.6296296296296297,50.4246398,30.4779578,4330.599486621987,11,253000
https://blagovist.ua/object/420342203,1,54,2,0.2222222222222222,50.450728,30.502726,1503.085158372414,54,80000
https://blagovist.ua/object/117483854,1,97.1,2,0.4583333333333333,50.4038883,30.513229,5212.699782273671,6,170000
https://blagovist.ua/object/285222455,1,113,3,0.7222222222222222,50.4076231,30.6112419,7809.911641075225,11,182000
https://blagovist.ua/object/96368,1,72,3,0.2857142857142857,50.4474778,30.6283495,7426.935410485785,44,55000
https://blagovist.ua/object/110037,1,115,4,0.8,50.419922,30.5342967,3454.1983520245976,81,149000
https://blagovist.ua/object/285231880,1,90,4,0.4444444444444444,50.4520864,30.4839236,2844.959994727623,44,130000
https://blagovist.ua/object/402653642,1,71,3,0.3333333333333333,50.437767,30.535769,1625.6023891734612,34,220000
https://blagovist.ua/object/251684424,1,191,4,0.8333333333333334,50.4546949,30.5018526,1640.4114021960363,81,360000
https://blagovist.ua/object/419979151,4,80,2,1.0,50.4967006,30.4262978,8644.741307224554,1,76000
https://blagovist.ua/object/117484291,1,87,3,1.0,50.4484493,30.5122401,850.376405936821,81,170000
https://blagovist.ua/object/285241286,1,182,5,0.46153846153846156,50.4072085,30.5550282,5274.769377943817,11,770000
https://blagovist.ua/object/201361788,1,126,4,0.52,50.4263039,30.5247465,2664.739933853539,11,305000
https://blagovist.ua/object/285224650,1,60,2,0.2,50.4566681,30.3989095,8904.587762651448,81,70000
https://blagovist.ua/object/117473332,1,94,2,0.8823529411764706,50.422426,30.703332,13116.781717560845,11,80000
https://blagovist.ua/object/184575040,1,44.2,1,0.5789473684210527,50.4524415,30.5021616,1561.3541711573862,1,75100
https://blagovist.ua/object/419968804,1,65,2,0.5384615384615384,50.4241181,30.4673971,4954.137202608035,1,82000
https://blagovist.ua/object/419966337,3,105,3,0.125,50.4043733,30.5557925,5584.458843252844,1,150000
https://blagovist.ua/object/251684351,3,103,3,0.20833333333333334,50.3936526,30.6182755,9197.774503028053,6,107000
https://blagovist.ua/object/419717820,1,56,1,0.5,50.4674115,30.5114729,2102.2979948489497,110,98000
https://blagovist.ua/object/385903480,1,74,3,0.6,50.4376762,30.5067652,1853.0830311785357,110,150000
https://blagovist.ua/object/419971398,1,84,3,0.5769230769230769,50.4618821,30.5917423,4991.013202809302,1,75000
https://blagovist.ua/object/201357285,1,500,4,0.9166666666666666,50.4513752,30.5163849,546.475710246392,16,1875000
https://blagovist.ua/object/285240450,4,73,2,0.8,50.4093219,30.5069972,4708.290998214433,26,86000
https://blagovist.ua/object/33657533,1,110,3,0.3333333333333333,50.4174081,30.5280531,3665.6344617433638,6,300000
https://blagovist.ua/object/201362229,4,38,1,0.04,50.3912652,30.6270993,9839.261402417982,6,50000
https://blagovist.ua/object/251682989,1,75,2,0.4,50.4775592,30.338082,13541.45192751213,6,54000
https://blagovist.ua/object/83925958,3,371.4,4,0.9,50.4726979,30.5161314,2556.7724964224485,6,750000
https://blagovist.ua/object/420971064,4,65,3,1.0,50.524856,30.520065,8303.466505489958,64,65000
https://blagovist.ua/object/83919268,1,92.9,3,0.1875,50.4430836,30.665754,10108.755452087144,16,115000
https://blagovist.ua/object/251683946,1,187,4,0.16666666666666666,50.45582,30.5126351,1010.440303261519,16,748000
https://blagovist.ua/object/251682692,1,48,1,0.5416666666666666,50.3935453,30.6114495,8859.062418667103,6,80000
https://blagovist.ua/object/419928539,1,81,4,1.0,50.4503542,30.4665202,4073.7611125185804,81,77000
https://blagovist.ua/object/419886921,2,49,2,1.0,50.3791547,30.5369658,7963.432887483641,6,75000
https://blagovist.ua/object/419696066,4,73,3,0.2222222222222222,50.4228748,30.3776907,10820.471868631234,39,60000
https://blagovist.ua/object/420187720,1,43,2,0.2,50.436326,30.534425,1720.8615096023082,62,60000
https://blagovist.ua/object/201362631,1,56,1,0.7916666666666666,50.4298628,30.5204949,2280.7944207499086,1,215000
https://blagovist.ua/object/201361865,1,74,2,0.5833333333333334,50.4284974,30.5278982,2436.8255239221758,1,270000
https://blagovist.ua/object/419980375,1,140,5,0.9,50.3692491,30.4615232,10040.369882042565,1,148000
https://blagovist.ua/object/67147294,1,123,3,0.4,50.4580994,30.4977565,2050.250589153456,11,240000
https://blagovist.ua/object/420720877,1,104,3,0.8695652173913043,50.4061636,30.6143229,8082.370448752613,11,210000
https://blagovist.ua/object/117483760,1,137,3,0.75,50.4284974,30.5278982,2436.8255239221758,1,218000
https://blagovist.ua/object/419763607,1,76,3,0.6,50.4031577,30.5153823,5273.450533895088,81,72000
https://blagovist.ua/object/285236111,2,98,3,0.08333333333333333,50.430762,30.4859635,3457.0953353985633,1,125000
https://blagovist.ua/object/419974897,1,76,2,0.4,50.3692491,30.4615232,10040.369882042565,1,86500
https://blagovist.ua/object/421115178,1,110,3,1.0,50.448864,30.5158849,588.142892533751,110,195000
https://blagovist.ua/object/117484141,4,63.2,2,0.8,50.3910942,30.6310874,10064.537702346537,1,57000
https://blagovist.ua/object/251684836,1,65.9,2,0.6,50.3980095,30.5080681,5918.984879729332,62,71200
https://blagovist.ua/object/419856623,1,193,6,0.9333333333333333,50.3848247,30.4642592,8420.344050578877,11,225000
https://blagovist.ua/object/117482925,1,102.6,3,0.4583333333333333,50.395332,30.603819,8340.645363326441,1,97000
https://blagovist.ua/object/285228841,1,145,4,0.875,50.439612,30.54617,1977.0073447137386,16,420000
https://blagovist.ua/object/251684544,1,160,4,0.7222222222222222,50.4271149,30.5138483,2670.5149234189857,11,550000
https://blagovist.ua/object/109743,1,51.8,2,0.7058823529411765,50.4475824,30.4869074,2642.4419884251174,1,75000
https://blagovist.ua/object/385908229,4,72,3,0.0625,50.4569241,30.4828859,3004.457466373594,26,80000
https://blagovist.ua/object/419774482,1,78,2,0.4117647058823529,50.431278,30.549513,2787.6599293309055,1,137000
https://blagovist.ua/object/50366706,7,50.3,1,0.8,50.4060956,30.552806,5324.519115703198,1,71800
https://blagovist.ua/object/83927461,1,82,2,0.5,50.4511855,30.4902173,2392.863237379412,16,140000
https://blagovist.ua/object/285221411,1,70,3,0.6666666666666666,50.4376874,30.5043329,1969.8153925557658,110,140000
https://blagovist.ua/object/420887437,11,150,2,0.2857142857142857,50.420608,30.553509,3912.121043756276,6,450000
https://blagovist.ua/object/420465607,1,82.7,2,0.16666666666666666,50.459961,30.496762,2207.9484090418814,11,189000
https://blagovist.ua/object/419940397,4,95,3,0.84,50.4960324,30.4259525,8620.295355653,1,82000
https://blagovist.ua/object/117480205,1,107,3,0.7727272727272727,50.4062852,30.6187203,8324.830054413183,11,145000
https://blagovist.ua/object/184574724,1,135.4,3,0.9130434782608695,50.453895,30.487559,2611.060786148734,1,248000
https://blagovist.ua/object/83928011,1,85.5,3,0.12,50.4558061,30.3729115,10740.285804088895,1,85000
https://blagovist.ua/object/117474430,1,65.3,3,1.0,50.4357377,30.6394087,8363.356649333567,23,49900
https://blagovist.ua/object/67145841,1,82,2,0.21052631578947367,50.447641,30.505395,1344.332730705627,11,257000
https://blagovist.ua/object/385902848,2,80,3,0.25,50.5239255,30.618151,10583.260620801337,26,85000
https://blagovist.ua/object/285237399,3,52,2,0.9166666666666666,50.3707464,30.4546482,10119.220286897124,6,80000
https://blagovist.ua/object/419967374,4,95,3,0.4,50.4093219,30.5069972,4708.290998214433,26,80800
https://blagovist.ua/object/285236594,1,148.3,3,1.0,50.4635302,30.3281288,13981.528071441613,6,230000
https://blagovist.ua/object/285238476,1,119,3,0.55,50.4731418,30.4629544,5020.623569693735,1,120000
https://blagovist.ua/object/184575056,1,47.1,1,0.7777777777777778,50.4524415,30.5021616,1561.3541711573862,1,77700
https://blagovist.ua/object/50366508,1,46,2,0.4,50.4791331,30.435016,7082.065942192247,62,64000
https://blagovist.ua/object/419877653,7,40,1,0.7619047619047619,50.3843665,30.4560308,8771.416259759317,6,85000
https://blagovist.ua/object/117483985,1,123.2,4,0.8,50.4501192,30.4885694,2507.697977837095,1,217000
https://blagovist.ua/object/419697908,1,108.8,2,0.72,50.450954,30.471583,3714.9700966857326,11,280000
https://blagovist.ua/object/285235356,3,76.3,2,0.92,50.4094867,30.5069451,4691.512023075503,1,69800
https://blagovist.ua/object/285237255,1,81,3,0.17647058823529413,50.4473521,30.4868275,2651.0764510062563,1,106000
https://blagovist.ua/object/420311976,1,102,4,0.6666666666666666,50.451047,30.506266,1253.838991670991,25,115000
https://blagovist.ua/object/151006030,1,200,4,0.7777777777777778,50.427107,30.550585,3198.1415006685506,16,660000
https://blagovist.ua/object/251679238,1,296,4,0.9,50.4445961,30.542411,1459.171454941889,6,1599000
https://blagovist.ua/object/117483820,1,61.2,2,0.6666666666666666,50.4794899,30.5367081,3377.7747465498032,1,93400
https://blagovist.ua/object/419856460,1,91,2,0.8461538461538461,50.5252823,30.4664547,9289.618884069707,6,75000
https://blagovist.ua/object/33648828,1,104.2,2,1.0,50.3798286,30.705784,15109.932984258763,11,58000
https://blagovist.ua/object/201361523,1,86,2,0.5555555555555556,50.3894306,30.6107766,9158.329099256478,6,145000
https://blagovist.ua/object/50366791,1,184.8,4,0.5555555555555556,50.4174081,30.5280531,3665.6344617433638,6,315000
https://blagovist.ua/object/419976831,1,93,4,0.6060606060606061,50.395332,30.603819,8340.645363326441,1,112000
https://blagovist.ua/object/419947064,1,159,5,0.96,50.4320808,30.4773994,3870.7620934144393,1,209000
https://blagovist.ua/object/201362337,1,51,1,0.2,50.4517689,30.3754426,10544.073582721245,16,65000
https://blagovist.ua/object/251674284,1,77,2,0.5238095238095238,50.3949487,30.6255433,9486.470660007455,11,115000
https://blagovist.ua/object/419867654,1,65,2,0.6666666666666666,50.4624088,30.3743081,10709.033591638403,1,65000
https://blagovist.ua/object/385908422,1,126,3,0.9,50.5165375,30.4544024,8872.431089147958,16,157000
https://blagovist.ua/object/420527699,4,61,3,0.6,50.424899,30.373019,11079.821153672274,62,60000
https://blagovist.ua/object/251682872,1,49,1,1.0,50.4745067,30.5141297,2785.499200368274,11,80500
https://blagovist.ua/object/419959334,1,72,3,0.6,50.448131,30.4254191,6997.016477796759,81,85000
https://blagovist.ua/object/385904703,4,58,3,1.0,50.4272626,30.4186742,7897.629907291949,62,60000
https://blagovist.ua/object/201362359,1,48,1,0.25,50.4149353,30.530897,3960.2123737042493,6,196000
https://blagovist.ua/object/420582966,1,57,3,0.6,50.4620142,30.5254754,1313.37231378232,62,85000
https://blagovist.ua/object/117482820,1,86,2,0.2608695652173913,50.4248548,30.5231196,2825.73026923009,1,135000
https://blagovist.ua/object/419831349,1,69.1,3,1.0,50.4626187,30.626168,7394.6674625271735,23,65000
https://blagovist.ua/object/419978205,2,68,2,0.09090909090909091,50.5308769,30.6274427,11599.668280822067,26,65000
https://blagovist.ua/object/285231634,1,100,3,0.1111111111111111,50.4305714,30.3903426,9733.819301840005,11,85000
https://blagovist.ua/object/251675457,1,106.2,2,0.44,50.425697,30.525786,2734.903585695341,6,454000
https://blagovist.ua/object/108318,1,103,3,0.7058823529411765,50.4342099,30.490191,2984.719538554864,16,130000
https://blagovist.ua/object/419889103,7,45.5,1,0.11538461538461539,50.4060956,30.552806,5324.519115703198,1,55000
https://blagovist.ua/object/419973683,1,72,2,0.13043478260869565,50.4710667,30.3297257,13982.905296077755,11,55000
https://blagovist.ua/object/201360654,1,135.8,3,0.9411764705882353,50.4288857,30.6642525,10249.988671681664,11,99000
https://blagovist.ua/object/201362597,1,163,4,0.6,50.4977388,30.5182259,5297.715944243852,16,425000
https://blagovist.ua/object/420299148,2,70,3,0.8888888888888888,50.511593,30.619352,9620.315508868876,23,60000
https://blagovist.ua/object/419784464,1,140,4,0.625,50.433738,30.5409456,2201.094222845476,16,395000
https://blagovist.ua/object/285237867,1,160,4,0.5294117647058824,50.4118019,30.5456278,4547.7423669154205,11,570000
https://blagovist.ua/object/419697914,1,91,3,0.5,50.4629579,30.3829858,10106.277452699132,16,120000
https://blagovist.ua/object/50365642,1,145,4,0.4,50.444659,30.542441,1458.0949198462895,81,385000
https://blagovist.ua/object/108619,1,77.6,2,0.08333333333333333,50.5218754,30.4638004,9038.115664157282,11,83500
https://blagovist.ua/object/419889106,1,104,3,0.11538461538461539,50.4060956,30.552806,5324.519115703198,62,111000
https://blagovist.ua/object/83922550,3,92.8,3,0.7777777777777778,50.440538,30.639528,8285.26785029461,25,65000
https://blagovist.ua/object/420796477,2,93,3,0.9375,50.3946427,30.6477332,10754.515736714777,26,75000
https://blagovist.ua/object/421096230,4,84,4,0.47058823529411764,50.5012382,30.6027682,7973.010494494424,24,57000
https://blagovist.ua/object/105624,1,275,6,0.6,50.455577,30.51827,713.7087697376666,110,1500000
https://blagovist.ua/object/201362268,1,56,2,0.9285714285714286,50.438674,30.5451071,1983.1924096315017,34,99500
https://blagovist.ua/object/251681253,1,107,3,0.35714285714285715,50.419243,30.5296743,3473.991649923495,6,299000
https://blagovist.ua/object/285240333,1,108,3,0.4583333333333333,50.4091595,30.627176,8644.642142455437,11,115000
