124514.69421386719,133000.0
99191.7953491211,99200.0
86860.90850830078,120000.0
102972.03063964844,105000.0
116884.40704345703,99000.0
69819.4808959961,90000.0
76690.80352783203,91200.0
40661.18621826172,29300.0
66236.4501953125,61700.0
61473.594665527344,55000.0
71348.14453125,55000.0
72166.42761230469,65000.0
110053.78723144531,95000.0
60525.352478027344,56200.0
63171.688079833984,67000.0
58602.928161621094,60000.0
61694.2138671875,98000.0
59941.34521484375,41000.0
61574.17297363281,59000.0
68251.55639648438,67000.0
101129.0512084961,108000.0
105453.43017578125,86000.0
97062.80517578125,100000.0
68873.29864501953,60000.0
64886.33728027344,85000.0
108949.63073730469,107000.0
70319.00787353516,64000.0
59293.678283691406,47900.0
88475.51727294922,75000.0
89131.16455078125,115000.0
56752.61688232422,47000.0
72025.68054199219,65000.0
78904.69360351562,85000.0
74330.96313476562,70000.0
83908.51593017578,92000.0
81483.04748535156,110000.0
80072.44873046875,78000.0
91355.53741455078,81500.0
66114.26544189453,95000.0
91386.13891601562,99000.0
52585.262298583984,55000.0
121396.73614501953,130000.0
101511.16943359375,110000.0
75533.70666503906,97500.0
117183.4487915039,110000.0
51990.03601074219,58500.0
99080.16967773438,120000.0
72157.48596191406,65000.0
62342.31185913086,59000.0
84062.56103515625,93000.0
70787.54425048828,80000.0
93800.97961425781,63000.0
65071.014404296875,65000.0
72629.4937133789,77000.0
72995.2621459961,72000.0
69396.42333984375,65000.0
75570.18280029297,47000.0
62406.73828125,62000.0
77166.22924804688,120000.0
87010.68878173828,101000.0
94252.44140625,80000.0
74669.2123413086,75000.0
59834.03015136719,65000.0
68668.85375976562,42500.0
82358.20770263672,96000.0
67215.85845947266,70000.0
70170.61614990234,75000.0
72790.39001464844,65000.0
101164.84069824219,117000.0
68401.80206298828,95000.0
72989.90631103516,68000.0
73014.60266113281,85000.0
69772.14813232422,73000.0
72086.12060546875,70000.0
69011.81030273438,51500.0
61008.934020996094,65000.0
108230.92651367188,120000.0
69124.9008178711,90000.0
78756.82067871094,84200.0
112318.16101074219,130000.0
96339.3325805664,95000.0
96221.30584716797,125000.0
90466.64428710938,115000.0
71938.1332397461,100000.0
88867.05780029297,71000.0
64338.5009765625,70000.0
96875.67138671875,98000.0
35245.758056640625,25000.0
85547.44720458984,89000.0
57311.16485595703,75000.0
63700.50048828125,55000.0
91792.39654541016,99500.0
63051.918029785156,83000.0
73633.63647460938,70000.0
87638.80157470703,75000.0
63302.97088623047,110000.0
63723.4992980957,90000.0
70974.98321533203,78000.0
111258.62884521484,90000.0
92886.40594482422,95000.0
86028.076171875,76000.0
120589.95819091797,112000.0
72025.71868896484,64000.0
66333.22143554688,77000.0
82810.27221679688,67500.0
109184.41009521484,115000.0
78466.32385253906,97500.0
62902.3323059082,53500.0
115138.68713378906,132000.0
73397.41516113281,67000.0
87039.25323486328,87900.0
94445.35827636719,115000.0
68329.82635498047,65000.0
113199.18060302734,125000.0
66701.59149169922,62000.0
90491.37878417969,73600.0
110712.12768554688,110000.0
108704.63562011719,110000.0
56733.02459716797,35300.0
100519.48547363281,66500.0
112626.66320800781,110000.0
75901.7562866211,64000.0
88386.12365722656,98000.0
99352.1728515625,111000.0
116932.57904052734,130000.0
59502.4299621582,79000.0
104237.21313476562,100000.0
76788.29193115234,70000.0
117251.14440917969,85000.0
80106.14776611328,80800.0
73115.40222167969,90000.0
70412.66632080078,70000.0
113064.2318725586,114000.0
74612.57934570312,60000.0
61811.485290527344,57000.0
64063.255310058594,72000.0
75481.6665649414,88000.0
79545.76110839844,83000.0
64102.294921875,60000.0
60696.06018066406,62000.0
61042.335510253906,58800.0
66303.72619628906,68500.0
57400.19607543945,45000.0
58189.727783203125,75000.0
73414.19219970703,80000.0
118942.76428222656,80000.0
124707.18383789062,128000.0
70475.9521484375,78000.0
103567.85583496094,100000.0
74765.66314697266,76000.0
99920.17364501953,120000.0
63004.8828125,55500.0
105533.64562988281,125000.0
90410.93444824219,81400.0
100945.69396972656,92000.0
113307.90710449219,105000.0
121903.33557128906,131000.0
65455.85632324219,85000.0
60851.35269165039,65000.0
66144.37866210938,100000.0
64470.5810546875,89000.0
68847.4349975586,85000.0
115875.67138671875,125000.0
67256.89697265625,67100.0
116693.40515136719,120000.0
107669.87609863281,120000.0
63701.805114746094,58500.0
116057.92999267578,120000.0
69137.37487792969,60000.0
76025.78735351562,83000.0
62417.40798950195,60000.0
95734.29107666016,84900.0
76091.17126464844,76000.0
51798.67935180664,35000.0
114718.21594238281,135000.0
80193.87817382812,67500.0
62518.75686645508,59000.0
75958.97674560547,80000.0
93229.79736328125,69500.0
117226.71508789062,93000.0
73049.33166503906,76000.0
60461.50207519531,57000.0
39172.42431640625,29000.0
76191.24603271484,80000.0
77138.49639892578,75000.0
69307.82318115234,70000.0
68954.63562011719,85000.0
103545.42541503906,97000.0
86063.46893310547,81000.0
102507.82775878906,127000.0
84868.37768554688,65000.0
69741.8441772461,62000.0
69495.7504272461,68000.0
79247.1923828125,80000.0
93835.03723144531,75000.0
72850.4867553711,62000.0
98610.32104492188,120000.0
75299.27062988281,68000.0
86079.91790771484,82000.0
71663.97857666016,100000.0
11897.514343261719,22900.0
59878.60870361328,70000.0
96625.23651123047,125000.0
55864.05563354492,87000.0
89092.529296875,78800.0
59909.637451171875,60000.0
68956.28356933594,55000.0
65228.63006591797,57000.0
62313.64440917969,59000.0
74494.11010742188,66500.0
73467.83447265625,58000.0
83290.64178466797,99000.0
102863.93737792969,70600.0
94494.43054199219,85000.0
62136.95526123047,55000.0
71076.5380859375,60000.0
60514.11437988281,60000.0
100808.06732177734,130000.0
107693.67980957031,73600.0
74087.7914428711,59000.0
62470.52001953125,65000.0
102931.0531616211,100000.0
93558.47930908203,90000.0
84156.57043457031,85000.0
120529.84619140625,125000.0
81119.01092529297,115000.0
62545.677185058594,55000.0
73524.97863769531,90000.0
57979.54177856445,60000.0
54822.44873046875,57500.0
107657.6919555664,86800.0
63899.417877197266,67500.0
76774.5590209961,90000.0
79411.88049316406,70000.0
67527.7328491211,69000.0
109760.33020019531,130000.0
60875.755310058594,78000.0
124529.99877929688,135000.0
113105.91125488281,110000.0
60846.092224121094,65000.0
17324.55062866211,27500.0
114061.29455566406,115000.0
86293.0908203125,120000.0
71087.83721923828,85000.0
94984.50469970703,80000.0
79694.54193115234,80600.0
77558.21228027344,81600.0
60889.67514038086,55000.0
101342.48352050781,95000.0
69569.80895996094,62000.0
79624.79400634766,90000.0
100259.38415527344,99000.0
60455.85632324219,59000.0
58688.95721435547,48500.0
79830.62744140625,72000.0
100881.34002685547,73000.0
53876.28936767578,42000.0
57405.57861328125,60000.0
38198.19259643555,26300.0
68469.20013427734,64000.0
102731.15539550781,79000.0
111245.07141113281,115000.0
83876.708984375,65000.0
105962.45574951172,105000.0
109878.0288696289,132000.0
100832.26776123047,79500.0
97867.80548095703,105000.0
117818.9697265625,116000.0
78030.77697753906,58000.0
70777.05383300781,135000.0
85192.21496582031,70500.0
105111.6943359375,120000.0
63358.787536621094,60000.0
79849.4873046875,66000.0
90329.86450195312,76000.0
67296.79870605469,55000.0
67227.76794433594,66900.0
51766.16668701172,42000.0
116736.75537109375,135000.0
73649.30725097656,85000.0
75727.2720336914,95000.0
59178.611755371094,48000.0
75108.08563232422,62000.0
110509.20867919922,120000.0
112060.62316894531,76000.0
75542.47283935547,69000.0
104538.76495361328,100000.0
63326.17950439453,58000.0
62223.12927246094,70000.0
100669.0673828125,94000.0
53146.30126953125,60200.0
57933.006286621094,57000.0
102834.21325683594,86200.0
61309.974670410156,62000.0
101571.97570800781,104000.0
63291.91589355469,78000.0
72778.99169921875,120000.0
53987.762451171875,58700.0
64865.48614501953,58000.0
80818.40515136719,80000.0
115258.02612304688,108000.0
